"user_xp","user_level","client_id","guild_id"
37,0,"932933411335725127","979481422815440897"
72,2,"956980556678185052","777886844334505995"
1,1,"917384250775461999","777886844334505995"
140,1,"828694588629057587","803697848163631105"
73,0,"842024086783262762","979481422815440897"
43,0,"810940243153780738","979481422815440897"
2,0,"690652827344699402","933706031517802536"
333,7,"933784599530725436","979481422815440897"
82,0,"706207165970513980","979481422815440897"
2,0,"729708253155688540","803697848163631105"
24,0,"835205283998466149","933706031517802536"
2,0,"720660271903014993","966978675251744779"
100,0,"854429096560820284","979481422815440897"
89,4,"181723479429611520","973289734057132092"
51,1,"709810858179690548","777886844334505995"
2,0,"784708469495300106","979481422815440897"
1191,13,"989404318086094898","984828890755268639"
308,4,"720700352730497155","984828890755268639"
109,3,"961704409920835674","979481422815440897"
451,6,"832540031897305089","984828890755268639"
475,7,"959775346989879347","984828890755268639"
31,1,"615549489952063516","979481422815440897"
159,5,"967368147533430856","984828890755268639"
0,0,"00","00"
2,0,"762718415818326016","984828890755268639"
277,3,"818576302881505368","984828890755268639"
93,1,"795773393420419112","979481422815440897"
1135,13,"991771879104860210","979481422815440897"
31,1,"631645489506418711","925729625580113951"
71,0,"767496787123503131","925729625580113951"
50,5,"794901871398879232","984828890755268639"
39,2,"735484746754424943","984828890755268639"
90,0,"767496787123503131","992167006033956874"
16,1,"631645489506418711","992167006033956874"
2,0,"311899110774931466","973289734057132092"
50,1,"590985289720397836","979481422815440897"
547,6,"976100030345801759","984828890755268639"
31,0,"474947907913515019","979481422815440897"
26,2,"854018303160221697","979481422815440897"
206,2,"926748155637301258","984828890755268639"
46,1,"910265098117992529","984828890755268639"
2,0,"570574454380298292","979481422815440897"
49,1,"656736190778703882","979481422815440897"
2,0,"791431165487087616","925729625580113951"
111,4,"873922994718773278","984828890755268639"
2,0,"840988884144881734","984828890755268639"
64,0,"592838339770712140","979481422815440897"
384,8,"827952900381868072","989238450467258418"
23,7,"741962698283024474","989238450467258418"
50,1,"947085720684728360","888442482252202016"
91,3,"827952900381868072","888442482252202016"
47,0,"873511947897831454","888442482252202016"
103,2,"874168446290636831","933706031517802536"
2,0,"806285082380992513","984828890755268639"
140,3,"873089555392245780","933706031517802536"
2,0,"915206314173558854","933706031517802536"
2,0,"601072189059366932","933706031517802536"
47,0,"526741661922099218","933706031517802536"
54,0,"702230791639269416","984828890755268639"
2,0,"720700352730497155","925729625580113951"
2,0,"583643516480126991","933706031517802536"
2,0,"403143359839076352","973289734057132092"
45,1,"827952900381868072","984828890755268639"
1,4,"925836174642257922","973289734057132092"
2,0,"340564745386065920","925729625580113951"
67,0,"693088765333471284","979481422815440897"
39,0,"332499974208094212","933706031517802536"
1,1,"437621658786725903","979481422815440897"
2,0,"799330944099811368","984828890755268639"
30,0,"897919320569561149","979481422815440897"
2,0,"993302600369836082","933706031517802536"
2,0,"808591906841165884","979481422815440897"
91,3,"904109678831755264","979481422815440897"
1,1,"831128442535018548","979481422815440897"
41,0,"835782971235368960","979481422815440897"
1,2,"782961424833052724","979481422815440897"
27,1,"831222668178489386","979481422815440897"
92,0,"906958663980298340","979481422815440897"
89,0,"881128768759021630","979481422815440897"
1,1,"573854210567962634","979481422815440897"
22,0,"341160761470615563","979481422815440897"
38,0,"841397635817537546","979481422815440897"
1,1,"703205326404583515","979481422815440897"
2,0,"961631627975491634","979481422815440897"
123,1,"954519156496146463","979481422815440897"
63,2,"857707637679980554","979481422815440897"
1,1,"716731201276346418","979481422815440897"
2,0,"827943769806078002","979481422815440897"
26,1,"807440483621666854","979481422815440897"
43,0,"911657994595500082","979481422815440897"
2,0,"789200524016484392","979481422815440897"
83,0,"941998396934340619","979481422815440897"
467,5,"985886600225517599","979481422815440897"
19,0,"946303044721737728","979481422815440897"
161,3,"792484163684532274","979481422815440897"
95,0,"948597002718019614","979481422815440897"
115,1,"899599574254108692","979481422815440897"
20,1,"727245030569410710","979481422815440897"
97,0,"795292956726526012","979481422815440897"
93,0,"857613792073351178","979481422815440897"
2,0,"991766534668177548","979481422815440897"
147,1,"943594581126160384","979481422815440897"
2,0,"766691730837340180","979481422815440897"
2,0,"962418116799901767","979481422815440897"
18,1,"854366536516632636","979481422815440897"
77,0,"778653809781899314","979481422815440897"
25,0,"692053363847725056","979481422815440897"
89,0,"720660271903014993","979481422815440897"
92,0,"962008654985433128","979481422815440897"
27,1,"983590766276411392","979481422815440897"
27,1,"983754168978268180","979481422815440897"
30,1,"836271734654631936","979481422815440897"
2,0,"449393932288393216","979481422815440897"
2,0,"820025978159497267","979481422815440897"
61,1,"798176294260179024","979481422815440897"
61,0,"727964737018658836","979481422815440897"
30,0,"422722818497839114","979481422815440897"
1,3,"671960902999998494","979481422815440897"
2,0,"367365178360332308","979481422815440897"
91,0,"715515841717862462","979481422815440897"
32,0,"816575271317536828","979481422815440897"
72,0,"610077934258225171","979481422815440897"
45,1,"783293761849131009","979481422815440897"
31,0,"780088946629279745","973289734057132092"
2,0,"758045289536946377","979481422815440897"
96,0,"852878080447741952","979481422815440897"
2,0,"853224671331090453","979481422815440897"
178,3,"792000738817605673","979481422815440897"
1,1,"732659558941458635","979481422815440897"
2,0,"903275567762251846","979481422815440897"
26,1,"813422366163075082","973289734057132092"
25,0,"647744671434407937","933706031517802536"
27,0,"845574616050434088","979481422815440897"
32,0,"432143286040264705","979481422815440897"
69,0,"829401039747940474","973289734057132092"
206,2,"935828097150881882","984828890755268639"
2,0,"848128332813172756","979481422815440897"
2,0,"681209783960993882","933706031517802536"
44,0,"455146103755636739","925729625580113951"
1,3,"772397516712574997","979481422815440897"
99,2,"801327969896890389","979481422815440897"
46,0,"961983518458671214","973289734057132092"
1,1,"738800213271117964","973289734057132092"
2,0,"826729213461266453","933706031517802536"
24,0,"911322244398059581","984828890755268639"
61,6,"936932034557915186","984828890755268639"
199,2,"693152546759639162","966811756376776724"
338,4,"437621658786725903","966811756376776724"
2,0,"717328933019975781","933706031517802536"
49,1,"985254368175587378","984828890755268639"
337,5,"953361295976054786","984828890755268639"
219,2,"959470916482502677","989238450467258418"
1,1,"851420757316993034","966811756376776724"
229,9,"947090065589428254","989238450467258418"
1,1,"767376315397177384","989238450467258418"
290,6,"728224308312146011","966811756376776724"
2,0,"694558316659212419","973289734057132092"
2,0,"994277475678949497","989238450467258418"
22,1,"947085720684728360","989238450467258418"
88,1,"966602831954059276","966811756376776724"
18,0,"806503132568879164","973289734057132092"
622,14,"994301549662720100","973289734057132092"
65,2,"791278232992874536","984828890755268639"
25,0,"445967632987062286","966811756376776724"
392,16,"989404318086094898","994332164768403596"
102,1,"735484746754424943","994332164768403596"
243,4,"720700352730497155","994332164768403596"
327,7,"832540031897305089","994332164768403596"
58,4,"840122604115329055","994332164768403596"
272,3,"936932034557915186","994332164768403596"
1,7,"873922994718773278","994332164768403596"
2,0,"925677714642468904","984083592110039120"
68,0,"805863566783021096","994332164768403596"
92,2,"818576302881505368","994332164768403596"
414,10,"959775346989879347","994332164768403596"
85,1,"845271878947700786","994332164768403596"
191,2,"967368147533430856","984083592110039120"
826,9,"953361295976054786","994332164768403596"
85,1,"874168446290636831","966811756376776724"
1,3,"526741661922099218","966811756376776724"
20,1,"902251819051384833","966811756376776724"
353,4,"485389495277977610","994575472514056262"
32,0,"906231668652781658","966811756376776724"
2,0,"898091616072503326","994575472514056262"
2,0,"839069218515189760","994575472514056262"
418,17,"852954532044472321","994575472514056262"
642,7,"600351902428954644","994575472514056262"
19,16,"924772664843833405","994575472514056262"
181,9,"894203825848721419","994575472514056262"
2,0,"675057641915154452","994575472514056262"
2,0,"816383300532830269","994575472514056262"
439,5,"681265087893340232","994575472514056262"
2,0,"272077274436730881","994575472514056262"
1543,23,"722003331672834058","994575472514056262"
2,0,"792163893748563988","994575472514056262"
32,0,"867792911001452575","966811756376776724"
2,0,"873089555392245780","966811756376776724"
31,0,"994605515718004841","994575472514056262"
64,0,"699575091016761345","994575472514056262"
2,0,"676465037631553577","994575472514056262"
93,0,"971078087976558622","994575472514056262"
2,0,"965906148182077470","994575472514056262"
187,20,"718801293891600396","994575472514056262"
2106,23,"703897584791584799","994575472514056262"
2,0,"799330944099811368","994575472514056262"
104,1,"911322244398059581","994332164768403596"
17,0,"766607243562319892","966811756376776724"
97,0,"881583628059025478","994575472514056262"
2,0,"943900463030501416","994575472514056262"
46,0,"959863244510625802","994575472514056262"
2,0,"713803979154391211","994575472514056262"
2,0,"888786481806737498","994575472514056262"
95,1,"714361420409733171","994575472514056262"
2,0,"805245387656396800","994575472514056262"
30,0,"755086485769814124","994575472514056262"
123,10,"802559599562719292","994575472514056262"
2,0,"958767092239302727","984083592110039120"
122,2,"825653906969067560","966811756376776724"
126,1,"751775064273322014","966811756376776724"
91,5,"814912110659502110","973289734057132092"
19,0,"988461304471765052","994575472514056262"
21,1,"929341907430154310","966811756376776724"
97,2,"980182681931378768","973289734057132092"
79,1,"873511947897831454","989238450467258418"
95,0,"285033026667282433","966811756376776724"
52,0,"717366619537408089","994332164768403596"
20,0,"989585440271134770","994332164768403596"
2,0,"717366619537408089","984828890755268639"
24,0,"935828097150881882","994332164768403596"
144,2,"943492301454446622","994332164768403596"
113,1,"507436719339995136","973289734057132092"
32,0,"994882511542960200","994332164768403596"
43,1,"945618518467031082","994332164768403596"
1,1,"844488878614118421","973289734057132092"
24,2,"920352224150974484","994332164768403596"
69,0,"816321025221984258","989238450467258418"
52,0,"937419491447541791","994332164768403596"
2,0,"707605349913329736","994575472514056262"
2,0,"994974245799071884","994575472514056262"
74,1,"981237650763698216","966811756376776724"
46,2,"941998396934340619","966811756376776724"
101,1,"763772306509922324","966811756376776724"
47,1,"681490044527443985","966811756376776724"
24,0,"981237650763698216","933706031517802536"
2,0,"941998396934340619","984083592110039120"
17,0,"681490044527443985","984083592110039120"
145,2,"796149350157385819","966811756376776724"
2,0,"760185507959013429","994575472514056262"
68,0,"927919372821995520","994575472514056262"
37,0,"925677714642468904","994575472514056262"
2,0,"983779143630069860","994575472514056262"
2,0,"835373460465254420","994575472514056262"
2,0,"789973930811064351","994575472514056262"
69,0,"729250223188344912","994575472514056262"
51,0,"703994337553285240","994575472514056262"
31,1,"966295628743331890","966811756376776724"
2,0,"984460350420316161","994575472514056262"
2,0,"966644709474832385","994575472514056262"
19,1,"925677714642468904","973289734057132092"
66,0,"989514772741513286","933706031517802536"
2,0,"955920056603275275","973289734057132092"
35,1,"867699308739428362","973289734057132092"
213,2,"948565546742452284","966811756376776724"
68,0,"868074288887005204","994575472514056262"
69,1,"950443129490767914","933706031517802536"
168,2,"920385751781367808","925729625580113951"
80,2,"829270714929774663","973289734057132092"
2,0,"958374219903795240","973289734057132092"
265,3,"829401421794377728","973289734057132092"
68,0,"857202590475091979","973289734057132092"
2,0,"967651753539563581","966811756376776724"
112,3,"895020562039074866","973289734057132092"
30,3,"682301513145516052","984083592110039120"
2,0,"687712233534390304","933706031517802536"
175,7,"987246935343771668","973289734057132092"
210,7,"722484579969007737","966811756376776724"
1,1,"693111180780109895","984083592110039120"
30,0,"972200284371705856","966811756376776724"
61,0,"844488878614118421","994332164768403596"
1543,13,"831596735909462084","973289734057132092"
262,5,"996028426580402276","973289734057132092"
2,0,"821756116030586887","966811756376776724"
1,1,"794901871398879232","994332164768403596"
280,4,"926748155637301258","994332164768403596"
2,0,"925836174642257922","966811756376776724"
38,2,"925836174642257922","994332164768403596"
159,2,"481477962609328128","984083592110039120"
130,2,"834837379915055166","966811756376776724"
2,0,"735484746754424943","925729625580113951"
21,0,"763419135010930698","984083592110039120"
75,0,"814912110659502110","966811756376776724"
502,6,"690897309638328341","966811756376776724"
1,2,"944309381720334417","994332164768403596"
193,2,"696984402890326026","966811756376776724"
138,3,"679706007219339376","925729625580113951"
42,1,"773538254946959361","994332164768403596"
2,0,"586609553349672977","966811756376776724"
1,1,"977192200293208064","984083592110039120"
43,0,"816628412185051207","925729625580113951"
131,2,"959775346989879347","925729625580113951"
664,10,"959775346989879347","966811756376776724"
88,0,"497038687075565580","973289734057132092"
117,2,"983019717981765673","933706031517802536"
315,7,"685782163496370177","966811756376776724"
2,0,"825369919498616892","994575472514056262"
973,21,"995959406921523240","925729625580113951"
45,0,"390188602128203776","973289734057132092"
988,11,"857218990463385600","925729625580113951"
2,0,"715188997877661726","973289734057132092"
544,8,"995440682032443453","966811756376776724"
137,4,"775766955076223016","989238450467258418"
268,4,"855143679634047046","973289734057132092"
1,4,"639086959570190365","966811756376776724"
286,4,"729765137971544095","966811756376776724"
67,3,"994301549662720100","966811756376776724"
127,2,"929443117843742720","966811756376776724"
68,0,"660100489152561166","966811756376776724"
42,2,"782276733616783390","966811756376776724"
433,7,"709752758231892018","966811756376776724"
55,3,"761571087288107022","966811756376776724"
1,1,"556422366817943563","973289734057132092"
23,0,"709752758231892018","994332164768403596"
2,0,"919242094084784219","994575472514056262"
52,4,"900799798662266901","973289734057132092"
1,4,"775432882474450965","973289734057132092"
238,7,"706964847341862912","973289734057132092"
2,0,"985886600225517599","973289734057132092"
86,0,"885163726049800223","973289734057132092"
2,0,"810861226992861215","973289734057132092"
2,0,"935516666035585054","973289734057132092"
2,0,"786276412675194880","973289734057132092"
2,0,"858725283154886666","973289734057132092"
2,0,"868852479176101939","966811756376776724"
1,1,"807351021499056138","966811756376776724"
2,0,"662453265581211681","973289734057132092"
284,7,"995959406921523240","933706031517802536"
2,0,"828208592746053653","984083592110039120"
2,0,"728686692638392370","984083592110039120"
82,7,"840255542454124565","973289734057132092"
46,3,"840255542454124565","966811756376776724"
1,5,"789165332363083866","966811756376776724"
30,0,"838519513943244800","966978675251744779"
80,0,"936623166581772398","973289734057132092"
58,2,"948565546742452284","973289734057132092"
26,0,"779456179494715392","989238450467258418"
2,0,"934790682793607199","973289734057132092"
2,0,"805174288604332063","973289734057132092"
18,0,"998267608845533195","933706031517802536"
154,1,"998178149177237544","966811756376776724"
24,0,"998178149177237544","933706031517802536"
1,1,"573515729404690452","933706031517802536"
65,3,"307187690049372164","925729625580113951"
45,1,"998281614901657600","888442482252202016"
151,4,"784050099738902579","973289734057132092"
83,0,"965674351133356064","994332164768403596"
50,1,"996428017507242159","994332164768403596"
2,0,"992194130497257563","973289734057132092"
82,1,"728994963894960183","973289734057132092"
74,0,"720700352730497155","973289734057132092"
2,0,"906905981588500481","973289734057132092"
1,1,"724636234970038282","966811756376776724"
490,6,"510924791272964096","966811756376776724"
136,1,"817098045493608458","966811756376776724"
2,0,"974992893024546816","994332164768403596"
2,0,"731598876653650030","966811756376776724"
1,1,"829440139717640233","966811756376776724"
2,0,"993729240652583012","994575472514056262"
28,0,"942099300329087048","994332164768403596"
2,0,"933457351619526666","994575472514056262"
2,0,"443789116484878336","925729625580113951"
48,2,"970949987007602689","925729625580113951"
45,0,"907200172755402783","925729625580113951"
24,0,"762666440099758083","994332164768403596"
2,0,"970949987007602689","966811756376776724"
2,0,"766223506659737601","994575472514056262"
31,0,"804711807880265788","994332164768403596"
92,1,"980938547731255348","925729625580113951"
36,0,"422022707560054795","925729625580113951"
2,0,"870718654726168646","984083592110039120"
2,0,"980684666757595157","966811756376776724"
1,1,"762666440099758083","966811756376776724"
53,0,"893868133037776967","965566481322606592"
2,0,"811546283227611136","965566481322606592"
667,7,"941750986551205930","965566481322606592"
512,7,"986353878494773312","994332164768403596"
50,0,"835080062181048321","965566481322606592"
30,1,"765654868283097117","966811756376776724"
2,0,"974032346753953832","973289734057132092"
88,1,"851172052794998845","933706031517802536"
2,0,"801580811266162689","965566481322606592"
57,0,"537300299237556256","966811756376776724"
2,0,"906958663980298340","973289734057132092"
17,0,"813422366163075082","965566481322606592"
22,0,"878293871669428225","933706031517802536"
2,0,"931901134812098570","973289734057132092"
2,0,"544094236362932224","973289734057132092"
1060,10,"892431681020104724","973289734057132092"
238,7,"960437641067778048","973289734057132092"
18,0,"838434202276855858","965566481322606592"
2,0,"692705035657936957","965566481322606592"
22,0,"806148453322194964","966811756376776724"
2,0,"706823754059350050","973289734057132092"
64,1,"796678644735017000","973289734057132092"
92,3,"858292829481467905","925729625580113951"
219,2,"487323623195934721","925729625580113951"
2,0,"454545669772935178","973289734057132092"
460,6,"781497490263638066","933706031517802536"
2,0,"645368429166985228","966811756376776724"
91,2,"994651401198239896","973289734057132092"
121,2,"661469958458572800","965566481322606592"
2,0,"938183013974552626","973289734057132092"
31,0,"995020153320378378","966811756376776724"
2,0,"603953653493137438","965566481322606592"
73,0,"852938027029495808","965566481322606592"
136,3,"773606191855042560","973289734057132092"
2,0,"922119965732110336","973289734057132092"
212,2,"822873673374761010","933706031517802536"
2,0,"729250223188344912","965566481322606592"
87,0,"995959406921523240","966811756376776724"
